"gene_id","L22.1","L22.2","L22.3","R22.1","R22.2","R22.3","L27.1","L27.2","L27.3","R27.1","R27.2","R27.3","L32.1","L32.2","L32.3","R32.1","R32.2","R32.3"
"2607586571",93,50,40,55,90,46,26,12,2,48,54,50,141,73,75,66,46,52
"2607586572",67,28,14,42,30,40,14,20,13,57,28,34,70,50,62,16,50,26
"2607586573",487,254,120,369,446,429,174,99,42,691,488,492,593,563,409,464,410,371
"2607586574",330,142,56,163,210,174,50,28,8,329,275,295,319,303,218,348,333,320
"2607586575",237,148,75,208,238,232,97,49,24,465,299,267,380,332,270,212,235,231
"2607586577",153,71,38,95,80,124,38,14,12,94,67,117,135,85,83,78,85,108
"2607586578",1213,605,273,572,681,716,346,252,110,1455,1064,1073,1552,1467,1010,985,1005,969
"2607586580",588,240,70,312,269,385,100,54,12,828,564,597,719,601,369,499,584,465
"2607586582",647,238,133,198,240,332,143,70,26,787,584,509,1002,752,459,545,529,480
"2607586583",871,365,108,339,484,593,93,67,8,724,557,555,704,681,401,490,548,495
"2607586588",22,15,8,13,15,11,8,2,0,22,26,21,48,45,32,31,48,32
"2607586589",161,76,35,101,107,78,46,26,14,177,116,110,235,213,150,119,120,142
"2607586590",10,4,4,5,0,2,2,4,0,26,18,4,11,14,4,6,7,1
"2607586591",0,2,0,0,0,4,0,0,0,3,0,0,2,2,2,0,2,0
"2607586592",333,131,47,175,197,243,38,32,2,424,324,264,314,250,169,246,192,146
"2607586594",5445,2103,957,3187,3902,4030,934,523,145,6198,4241,3878,5951,4977,3518,4224,4576,4142
"2607586595",176,36,16,294,293,367,6,8,2,380,341,386,410,361,164,376,344,370
"2607586596",416,202,134,320,260,278,99,77,42,523,374,372,418,393,253,418,353,318
"2607586600",4,0,4,2,10,2,2,0,2,7,14,4,5,2,4,2,5,0
"2607586601",12,4,0,6,3,2,2,0,0,8,14,4,18,13,8,13,6,6
"2607586603",2,2,0,4,2,6,0,0,0,9,5,3,9,4,3,0,0,0
"2607586604",12,6,2,13,12,18,6,0,0,30,29,19,22,19,5,26,18,20
"2607586605",8,0,0,4,0,1,1,0,0,20,6,8,4,8,0,5,2,2
"2607586606",22,5,0,8,16,31,0,0,0,47,22,26,42,20,16,20,28,19
"2607586611",8,1,4,6,4,0,0,0,0,15,2,8,8,10,0,3,2,4
"2607586612",2,0,0,1,0,0,0,0,0,4,7,6,6,12,0,2,0,6
"2607586613",0,0,0,1,0,2,0,0,0,14,1,0,0,2,0,0,0,0
"2607586614",0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
"2607586615",15,0,0,12,2,19,2,0,0,10,11,2,6,4,2,10,8,12
"2607586616",34,17,10,30,19,37,8,10,2,34,26,15,27,18,16,28,23,18
"2607586617",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"2607586618",62,22,18,28,52,27,12,12,6,68,61,32,54,44,26,41,30,32
"2607586619",3071,1785,964,1356,1589,1648,769,425,116,1224,1941,2056,2187,2245,1750,1212,1598,2076
"2607586620",0,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,2
"2607586621",1862,1027,514,1270,1484,1333,383,202,104,1532,1562,2045,1055,909,728,1193,977,1135
"2607586623",497,215,60,197,263,324,62,39,18,346,264,281,356,285,234,222,226,301
"2607586624",16,4,0,10,6,13,0,3,0,16,16,9,17,11,3,9,13,9
"2607586625",14,6,0,10,9,15,2,0,0,19,10,15,21,17,4,12,2,13
"2607586626",40,12,0,33,16,50,4,2,8,69,58,40,58,35,14,20,52,31
"2607586627",253,130,35,168,162,213,44,2,0,524,420,368,325,219,185,337,307,339
"2607586630",517,195,122,283,385,380,75,47,10,523,401,397,489,424,230,345,375,313
"2607586631",127,88,29,98,79,123,15,18,8,184,163,138,142,139,71,99,141,136
"2607586634",732,352,396,162,248,345,103,54,8,829,1887,3200,1214,999,675,3314,2261,1420
"2607586636",12,3,0,13,27,17,4,0,0,154,63,68,58,65,43,38,64,35
"2607586638",896,331,92,1153,1166,1785,275,238,38,8570,4281,3943,2221,1850,1289,2573,3163,2573
"2607586639",211,75,24,529,468,746,225,127,38,4660,2397,2038,1414,1091,652,971,1358,1065
"2607586643",9354,3414,962,1751,2159,2343,501,293,89,922,1028,870,3312,3104,1762,912,910,859
"2607586645",62,22,4,17,34,41,6,16,0,110,94,76,74,49,28,45,58,59
"2607586646",325,120,41,133,153,227,39,13,8,479,322,237,299,222,139,228,288,214
"2607586647",108,46,18,31,72,82,29,23,10,206,138,134,176,118,109,99,110,82
"2607586648",1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4
"2607586649",9,2,0,6,2,4,0,0,0,10,19,0,4,6,2,12,8,6
"2607586650",130,54,42,88,121,135,66,35,11,174,129,140,177,168,122,105,141,89
"2607586652",1,6,0,65,202,121,2,0,0,978,877,688,31,30,8,183,285,317
"2607586654",203,128,101,156,165,157,30,62,38,453,172,197,239,195,144,201,192,176
"2607586655",42,18,4,29,32,51,24,8,0,86,68,41,76,47,51,88,58,48
"2607586656",53,21,14,23,19,45,8,10,4,67,60,46,63,71,30,43,42,19
"2607586657",125,64,57,114,120,104,44,35,20,188,168,164,277,256,174,169,150,151
"2607586658",144,80,43,116,135,106,57,40,25,194,120,184,212,183,160,154,174,160
"2607586659",8,9,4,16,22,17,4,2,0,47,38,36,37,48,21,19,23,24
"2607586660",17,11,4,9,30,24,12,6,0,56,23,38,51,68,35,22,39,19
"2607586661",35,12,6,26,34,34,7,2,4,39,25,34,57,31,26,32,23,20
"2607586662",40,16,10,9,9,11,2,0,1,12,9,20,13,23,5,23,12,14
"2607586664",4,0,2,0,0,1,0,0,0,6,0,0,2,0,0,0,2,0
"2607586665",14,6,0,20,24,26,2,0,0,15,28,48,10,20,7,82,60,51
"2607586667",37,33,10,44,59,88,13,14,4,87,63,51,50,47,50,57,67,50
"2607586668",381,154,25,236,263,315,48,32,4,540,411,418,495,368,274,283,310,280
"2607586669",819,374,153,496,551,584,162,97,38,1114,795,672,872,703,495,696,688,620
"2607586670",74,31,8,45,40,50,8,0,0,72,68,52,89,58,25,29,43,30
"2607586672",140,76,52,117,105,123,94,48,26,225,173,193,260,233,176,128,148,145
"2607586673",338,130,66,122,206,180,78,34,8,249,185,209,307,284,164,155,184,188
"2607586675",103,31,8,54,57,70,3,8,0,162,99,73,109,80,44,71,68,52
"2607586676",1827,630,234,483,600,710,175,118,22,1533,1046,875,1751,1403,800,1024,1131,931
"2607586684",0,5,0,0,2,0,0,4,4,4,0,0,0,2,0,2,0,0
"2607586685",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607586686",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2607586687",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2607586688",20,15,2,24,26,24,4,4,0,66,36,46,46,38,46,37,20,18
"2607586693",168,123,41,240,229,221,83,55,28,364,283,225,265,279,164,271,222,276
"2607586694",51,10,8,30,26,47,0,0,2,92,54,70,56,54,21,39,36,44
"2607586695",566,249,175,323,295,300,162,77,49,549,344,338,714,574,405,360,374,369
"2607586700",1609,675,231,1604,2049,2135,131,99,10,1614,1230,1241,942,833,551,715,800,699
"2607586701",1883,699,179,1928,2547,2902,49,77,2,1935,1405,1496,782,577,278,746,833,691
"2607586702",4,0,3,6,4,4,0,0,0,35,24,21,22,11,7,14,15,12
"2607586703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607586704",0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0
"2607586705",0,0,0,6,0,0,0,0,0,4,2,2,0,8,1,0,0,0
"2607586706",176,125,48,173,191,286,56,61,26,420,280,238,392,296,212,199,260,242
"2607586707",94,46,16,157,153,171,47,20,16,339,230,201,256,220,141,183,167,179
"2607586708",189,87,32,106,128,170,28,20,2,128,59,83,121,92,68,66,87,61
"2607586709",474,192,22,256,299,380,17,24,4,479,388,345,421,358,233,306,309,301
"2607586713",601,174,48,413,430,629,69,35,2,1023,707,689,553,419,225,453,456,348
"2607586714",92,46,15,72,78,119,14,4,2,169,145,119,113,79,55,68,97,92
"2607586718",38,14,6,26,10,22,2,2,0,31,31,35,20,21,20,25,25,15
"2607586719",141,62,28,91,98,108,22,16,0,302,161,179,173,140,105,136,181,145
"2607586720",182,66,36,60,86,95,32,15,12,99,94,87,135,121,64,77,77,72
"2607586721",27,18,1,38,22,16,9,8,2,75,38,38,50,28,21,31,18,24
"2607586723",2,16,4,16,21,22,2,6,8,62,20,10,46,9,26,23,22,18
"2607586724",612,352,214,634,704,771,279,183,68,1202,907,949,1107,1027,801,895,936,870
"2607586726",129,62,6,118,83,127,12,9,0,208,126,130,128,83,48,61,61,75
"2607586729",25,14,6,26,25,26,0,0,2,42,22,29,70,66,42,43,46,21
"2607586732",133,72,31,65,111,132,30,12,2,269,193,138,346,315,209,124,150,188
"2607586733",3,3,0,6,0,5,0,0,0,13,11,0,13,9,6,7,8,9
"2607586734",19,9,6,21,27,30,0,4,0,52,28,36,72,45,13,15,35,42
"2607586735",24,14,18,18,28,13,10,10,18,90,30,19,43,46,26,32,16,32
"2607586736",65,48,46,60,53,57,24,14,8,56,38,44,81,88,55,65,71,60
"2607586737",811,460,303,414,429,375,98,46,34,302,248,254,337,313,274,213,194,228
"2607586738",362,130,70,174,210,189,62,28,16,226,119,139,239,239,117,179,141,129
"2607586742",251,159,70,202,202,161,63,32,24,235,165,160,216,175,133,170,135,180
"2607586743",56,29,20,37,40,40,14,8,6,81,46,64,58,50,43,51,49,50
"2607586744",42,16,8,16,35,15,0,2,0,54,20,43,59,32,37,24,31,41
"2607586745",32,27,25,20,27,44,16,16,1,86,43,46,76,66,51,69,42,63
"2607586746",24,26,20,38,22,42,24,8,10,146,48,63,53,64,50,77,46,48
"2607586749",798,344,142,480,576,608,142,85,18,913,681,774,666,651,415,570,597,555
"2607586751",198,80,20,181,249,280,39,26,6,298,239,282,257,189,97,147,147,141
"2607586752",96,53,32,96,95,137,31,20,2,135,103,96,133,159,95,99,100,100
"2607586753",21,50,16,72,71,71,11,16,4,96,55,94,73,91,48,54,62,58
"2607586754",12,5,2,17,19,28,0,4,2,30,23,22,28,43,20,26,35,18
"2607586755",15,10,0,22,21,33,6,0,2,31,21,20,15,29,13,14,20,15
"2607586756",56,30,10,34,51,72,12,10,0,106,78,67,90,97,49,47,48,48
"2607586758",72,33,12,48,28,53,16,8,4,115,70,51,79,70,46,59,83,47
"2607586759",38,16,2,19,20,15,6,2,2,24,43,28,52,19,13,15,22,24
"2607586760",50,22,7,18,17,35,6,2,0,68,52,36,45,38,26,23,23,15
"2607586761",178,82,54,92,96,111,77,54,14,215,146,153,176,142,140,150,172,133
"2607586762",12,10,4,16,26,14,8,8,2,58,30,46,64,53,36,34,36,56
"2607586764",3,1,0,4,4,6,8,0,3,15,2,6,13,33,11,10,8,17
"2607586765",155,46,23,114,128,160,18,15,0,215,141,124,122,151,63,91,119,150
"2607586766",18,12,5,12,13,12,6,2,5,17,7,23,8,14,2,7,6,24
"2607586771",4,12,4,13,9,14,2,0,0,30,5,6,17,14,4,4,8,7
"2607586772",106,40,24,82,112,100,26,22,6,167,84,98,145,122,92,99,112,94
"2607586773",2239,1116,548,997,1219,1178,328,229,98,1196,1130,1405,1923,1635,1141,1292,1348,1481
"2607586776",196,85,35,52,79,89,23,7,1,39,26,60,108,134,80,45,65,94
"2607586778",127,72,44,43,26,54,6,16,2,107,71,60,119,99,78,64,77,72
"2607586779",512,202,64,174,219,240,94,44,10,322,249,261,355,314,261,182,230,215
"2607586780",38,4,2,7,21,13,0,0,0,17,7,11,20,19,6,14,13,12
"2607586781",12,2,0,8,6,13,0,0,0,10,5,17,7,9,2,6,10,7
"2607586783",1192,427,154,506,514,604,240,143,32,1119,601,681,1381,977,772,499,633,617
"2607586785",2,0,0,4,0,2,0,0,0,3,1,2,0,0,2,2,0,0
"2607586786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607586787",26,8,0,12,9,16,2,0,0,19,14,15,14,20,13,8,18,14
"2607586788",9,0,0,5,4,8,0,0,0,7,12,6,10,4,1,2,0,2
"2607586790",372,125,32,139,158,252,36,20,6,415,300,226,496,386,249,268,263,273
"2607586793",234,80,42,111,70,188,28,28,2,76,74,64,136,119,81,76,80,81
"2607586794",6,4,2,4,4,6,0,0,4,20,3,5,10,9,14,10,4,10
"2607586795",329,132,42,139,182,223,34,20,12,241,154,167,296,253,159,188,155,167
"2607586797",2288,1259,820,1731,2097,1970,761,493,208,2224,1654,1659,2211,2017,1515,1734,1622,1625
"2607586798",837,377,170,381,518,529,109,66,42,686,477,431,547,515,350,580,485,483
"2607586800",4,0,0,2,4,2,0,2,0,2,6,0,8,10,5,4,0,2
"2607586801",0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0
"2607586802",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"2607586804",26,17,13,12,26,29,8,8,2,28,14,18,45,30,22,12,11,20
"2607586805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607586806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2607586808",5265,2787,1406,1945,2597,2541,684,384,172,1315,1345,995,1574,1531,1185,1193,1495,1750
"2607586810",34,17,8,19,15,33,12,0,0,44,31,24,54,51,41,28,25,30
"2607586811",2,6,0,5,0,2,2,2,0,7,4,2,4,10,0,4,13,2
"2607586813",1971,1005,647,1067,1211,1277,887,496,200,2261,1861,1714,2844,2668,2056,2013,2075,1869
"2607586814",2,2,2,7,3,3,0,0,0,6,6,8,11,2,1,0,4,4
"2607586816",38,19,10,33,47,51,16,10,0,117,62,52,104,98,40,52,75,54
"2607586817",926,463,237,994,996,1068,381,230,95,2679,2182,2061,2586,2299,1608,1673,1455,1453
"2607586819",911,546,235,487,633,591,197,117,39,701,589,514,758,643,450,602,496,453
"2607586820",803,437,180,424,521,474,137,82,16,754,568,514,657,484,394,393,564,441
"2607586822",159,100,36,66,88,110,41,42,5,160,90,110,194,178,111,130,118,132
"2607586823",138,62,37,53,97,88,30,14,7,126,86,76,152,130,64,82,79,81
"2607586824",83,36,22,32,35,36,24,11,4,73,40,43,111,98,78,59,44,74
"2607586825",210,74,38,115,124,119,36,18,18,176,145,155,207,200,135,149,105,133
"2607586826",10,0,0,8,8,7,2,0,0,13,11,1,9,10,6,10,9,10
"2607586827",113,51,12,51,65,75,24,17,4,159,90,117,128,66,77,83,69,60
"2607586828",237,77,24,125,140,155,19,11,0,198,161,148,154,133,78,104,69,76
"2607586829",375,181,44,253,285,365,28,30,2,391,308,280,291,219,136,172,135,216
"2607586830",230,124,53,143,148,189,16,16,8,239,200,166,227,174,116,145,133,107
"2607586832",107,34,10,45,54,110,10,4,0,133,108,131,134,94,33,62,73,47
"2607586837",566,215,84,229,340,395,78,50,14,545,404,318,474,434,232,244,311,242
"2607586839",17,8,7,17,12,9,2,0,2,75,56,49,60,38,21,30,40,27
"2607586840",26,14,0,21,26,19,16,13,4,93,63,43,53,80,42,79,54,66
"2607586841",71,35,12,34,34,39,33,24,8,77,74,64,109,80,70,92,75,76
"2607586843",22,6,3,8,8,31,4,0,0,29,21,21,17,17,13,13,12,14
"2607586844",22,3,6,6,10,15,0,2,1,39,7,20,20,10,16,6,5,2
"2607586845",600,204,142,245,305,328,106,55,32,677,400,360,476,415,245,319,396,256
"2607586846",261,83,62,162,129,142,60,50,16,242,180,236,316,304,157,197,243,204
"2607586848",443,170,62,244,260,304,56,30,8,583,354,336,313,253,150,320,345,266
"2607586850",90,58,22,55,49,66,24,16,11,101,94,89,136,72,48,66,65,59
"2607586851",81,27,6,28,35,57,12,10,0,85,76,70,111,89,43,37,40,43
"2607586852",30,11,6,17,9,11,0,4,4,18,12,26,22,34,14,14,12,8
"2607586853",41,34,8,40,12,35,6,0,2,17,28,25,61,34,33,15,20,22
"2607586854",338,143,73,124,120,143,58,21,5,123,126,106,165,146,92,92,80,107
"2607586855",32,28,12,40,62,58,36,6,8,117,56,45,75,46,36,56,57,60
"2607586858",28,8,6,23,9,23,2,6,1,34,17,24,33,18,10,26,10,26
"2607586860",1786,1063,671,943,1177,1070,407,245,118,1747,1062,1195,1603,1274,958,993,1015,926
"2607586861",373,188,86,167,247,202,41,31,12,352,164,203,268,237,202,227,215,196
"2607586862",4,1,0,4,7,8,0,0,0,2,13,9,2,7,3,1,6,7
"2607586863",9,2,0,3,3,8,0,2,0,9,8,17,8,8,13,5,13,6
"2607586864",826,459,218,607,748,794,161,83,24,909,736,905,1059,881,668,700,767,745
"2607586866",1875,667,180,1096,1298,1717,248,149,24,2880,2221,2226,2615,2154,1495,1568,2038,1486
"2607586867",43,14,6,17,15,24,0,0,0,36,18,37,35,41,20,15,34,39
"2607586868",259,81,26,81,90,161,20,9,0,191,190,157,248,201,132,120,160,141
"2607586872",119,40,8,101,65,99,18,4,0,172,161,177,205,208,90,81,105,88
"2607586875",137,33,4,38,70,77,4,7,0,134,127,120,144,118,81,71,63,73
"2607586876",2,1,0,0,3,3,0,1,0,4,3,9,3,5,1,0,4,1
"2607586877",4,0,0,0,3,0,2,0,0,2,1,4,6,0,3,0,3,2
"2607586878",185,56,19,67,58,81,13,12,6,233,194,208,223,218,129,177,219,172
"2607586879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2607586881",1527,663,190,685,699,830,255,130,44,1218,1019,1114,1536,1525,951,844,1019,853
"2607586883",1104,446,108,458,557,683,110,42,14,825,550,542,511,429,262,424,413,394
"2607586887",316,94,55,202,243,300,37,14,4,486,320,372,414,319,205,286,356,311
"2607586889",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"2607586890",2,0,1,1,1,0,0,2,0,3,5,4,4,4,2,0,1,0
"2607586892",913,360,81,484,524,585,53,35,12,1212,809,889,813,665,469,550,556,510
"2607586899",24506,9221,2525,11212,13947,15616,2030,1048,198,25834,20366,19620,24001,19953,13112,13357,15023,14632
"2607586900",695,370,194,316,368,388,168,118,28,799,559,591,911,640,476,566,584,582
"2607586901",74,10,2,22,27,52,4,8,0,97,46,54,42,66,34,33,38,24
"2607586902",82,20,11,14,28,45,4,3,0,84,58,47,95,57,32,37,44,47
"2607586903",55,14,3,17,21,32,4,2,0,33,33,37,56,36,26,23,36,20
"2607586906",39,6,4,4,20,32,10,2,0,39,37,24,33,39,32,16,28,21
"2607586907",2,0,0,6,5,3,0,2,0,3,14,3,10,7,6,8,5,11
"2607586908",46,15,4,19,23,23,6,4,0,31,24,14,46,36,27,28,28,32
"2607586909",196,44,28,58,98,74,22,6,10,99,76,86,91,95,55,94,106,124
"2607586910",292,133,41,132,166,165,66,52,12,242,244,240,401,400,295,310,234,305
"2607586911",676,269,102,227,255,398,72,62,6,425,379,339,504,373,249,278,283,284
"2607586912",655,346,136,302,322,376,72,54,17,626,439,396,449,348,246,608,506,453
"2607586914",779,304,42,333,452,554,67,36,16,782,553,606,873,665,364,516,523,483
"2607586915",6462,2841,1143,3148,3399,3787,987,523,180,4938,3625,3528,4950,3941,2352,3071,2850,3181
"2607586918",183,90,12,81,98,118,20,22,4,157,81,93,180,145,77,81,94,76
"2607586919",139,56,13,23,61,66,22,20,1,96,57,67,171,158,84,71,86,121
"2607586920",308,134,124,986,872,1017,136,107,21,2219,1687,1283,570,504,356,1190,1147,866
"2607586921",330,148,47,95,117,118,47,27,10,204,108,82,339,220,123,116,141,142
"2607586923",34,31,12,18,17,10,10,12,2,26,23,16,36,39,28,38,26,23
"2607586924",698,326,195,197,235,206,230,159,94,402,228,223,678,557,416,364,342,350
"2607586927",145,41,30,46,88,47,8,10,0,37,42,31,77,75,49,54,51,42
"2607586928",107,28,10,30,41,60,12,4,0,50,45,58,110,87,48,34,40,32
"2607586929",0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0
"2607586930",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2607586931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607586932",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2607586933",1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"2607586934",65,38,7,37,33,52,8,12,0,60,55,42,90,60,32,22,52,28
"2607586935",228,83,22,135,166,154,21,11,8,193,167,212,306,234,140,79,146,98
"2607586936",2056,878,311,1030,1115,1433,493,264,90,2540,2043,1962,3154,2429,1427,1555,1591,1484
"2607586937",690,359,91,427,446,602,200,77,30,1260,1031,1017,1710,1440,818,890,956,837
"2607586938",568,324,131,401,449,481,153,102,20,616,526,473,850,801,560,605,574,514
"2607586939",297,112,32,193,245,276,30,10,4,259,149,143,146,173,94,119,130,129
"2607586940",1255,558,296,695,816,937,320,128,68,1108,919,794,1565,1482,944,890,1005,989
"2607586942",541,257,187,261,296,297,194,127,80,460,327,319,518,435,266,351,340,342
"2607586943",362,128,22,160,222,244,22,18,0,218,206,197,419,259,110,176,169,151
"2607586945",251,123,40,84,148,182,52,16,6,154,148,149,292,237,145,167,140,168
"2607586949",331,171,74,188,184,215,95,34,20,537,295,250,385,306,236,249,336,337
"2607586950",340,138,72,152,195,186,50,40,16,203,136,112,217,153,120,151,141,151
"2607586953",478,264,124,279,409,351,78,75,39,325,292,204,334,314,222,226,208,218
"2607586954",94,40,2,37,46,46,4,1,0,87,52,57,88,48,25,33,54,34
"2607586955",1,0,2,0,4,3,3,0,0,5,3,0,2,2,1,1,2,2
"2607586958",0,0,0,2,1,0,0,0,0,6,6,2,3,1,2,0,2,0
"2607586959",2,2,0,2,0,0,0,0,0,7,0,0,0,4,2,1,5,1
"2607586962",219,103,70,122,146,150,34,24,10,252,190,190,242,229,130,101,150,135
"2607586965",1351,679,390,907,985,1072,459,229,118,1692,1096,1027,1422,1267,964,984,802,873
"2607586966",68,40,36,99,108,121,24,8,10,123,91,110,113,98,67,60,76,47
"2607586968",153,84,20,99,145,153,12,22,14,238,151,115,143,146,71,115,66,66
"2607586969",16,0,0,7,10,14,0,0,0,18,5,20,2,1,3,1,5,2
"2607586970",10,4,0,3,7,5,0,0,0,25,0,5,5,4,1,1,1,2
"2607586972",5,6,0,3,0,2,0,0,1,8,2,1,0,2,2,3,3,0
"2607586973",381,168,40,196,218,260,38,25,8,441,274,283,379,263,194,231,297,224
"2607586976",80,25,8,50,36,55,1,0,0,117,74,61,108,74,59,55,51,46
"2607586978",14,9,0,19,23,17,0,0,4,41,26,30,51,32,35,11,15,12
"2607586979",17,12,4,19,6,16,4,2,0,28,24,19,22,18,9,5,7,8
"2607586982",3798,1445,476,2347,2502,3399,363,260,46,4686,3349,3415,3921,3347,2152,2390,2660,2252
"2607586983",341,108,8,251,231,416,11,8,0,773,462,436,348,252,149,172,209,143
"2607586985",483,207,54,235,310,361,44,49,6,711,514,527,460,356,222,281,397,285
"2607586986",161,60,12,62,84,136,29,10,4,179,112,111,133,104,81,120,130,94
"2607586987",254,115,79,196,251,278,74,28,14,431,313,306,189,195,141,272,229,280
"2607586990",0,0,0,2,0,1,0,0,0,0,2,3,0,4,0,0,0,0
"2607586991",164,74,45,262,311,291,139,86,30,1649,929,739,781,678,483,782,850,988
"2607586992",1,0,0,4,3,2,0,0,0,43,21,9,15,11,5,2,12,9
"2607586993",0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0
"2607586994",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
"2607586995",57,28,25,44,60,56,28,12,7,132,89,99,64,78,65,85,119,90
"2607586996",4,4,2,1,2,4,2,0,0,8,9,10,2,8,0,4,0,2
"2607586997",3,2,0,0,0,0,0,0,0,5,0,0,2,2,3,2,5,4
"2607586998",4,2,0,0,4,2,0,0,0,0,2,4,1,0,2,0,2,2
"2607586999",6,0,0,2,2,8,2,0,0,5,1,0,3,2,4,1,2,1
"2607587000",20,2,6,18,13,18,4,4,6,10,24,16,15,26,20,12,12,10
"2607587002",0,0,0,4,2,2,0,0,0,5,4,0,0,1,0,1,0,0
"2607587003",14,4,0,4,2,6,0,0,0,8,3,1,7,2,4,2,4,8
"2607587007",1019,399,131,611,716,763,180,106,18,2500,1825,1531,1536,1400,849,1106,1511,1261
"2607587010",99,49,10,65,95,131,6,14,2,170,134,125,215,179,121,89,136,103
"2607587014",3475,1192,233,1613,1831,2516,209,135,19,5285,3674,3155,4576,3574,2127,2541,3056,2488
"2607587015",769,215,23,288,336,471,36,10,0,817,525,454,697,478,253,370,419,289
"2607587018",344,175,47,150,137,211,51,29,16,300,272,288,399,364,234,188,261,234
"2607587019",37,5,4,22,25,21,2,1,1,28,13,34,15,14,8,19,16,16
"2607587021",850,420,210,480,548,619,180,122,34,907,652,764,910,778,504,638,620,637
"2607587024",138,49,24,28,48,102,8,2,0,77,68,85,54,46,21,39,67,38
"2607587025",384,92,47,138,147,215,26,14,2,269,221,182,166,151,79,123,147,116
"2607587030",5714,1289,277,1860,2064,3202,89,83,13,5017,2936,3003,1846,1363,875,1153,1736,989
"2607587031",15179,4447,2693,5342,5798,6885,713,459,98,8082,4981,4852,2784,2132,1499,2686,3123,2389
"2607587033",3517,1213,558,1241,1719,1867,341,173,24,2427,1845,2087,2450,2111,1406,1593,1767,1395
"2607587034",19815,8283,5448,9841,11610,11387,2353,1592,479,8027,6068,6978,9301,7582,5877,4691,5248,4511
"2607587036",3158,1111,536,1207,1398,1503,301,208,50,1284,942,1093,2015,1551,1002,536,577,534
"2607587037",3702,1317,627,1828,2024,2305,368,202,42,1684,1190,1404,1975,1617,1162,797,869,817
"2607587038",2269,951,673,1517,1894,1672,164,106,30,654,515,876,285,215,155,1176,1034,776
"2607587040",535,144,124,267,302,255,15,10,2,102,119,173,78,48,42,541,443,335
"2607587041",15058,8605,6649,12074,13896,13197,2529,1949,750,4129,2985,3777,4359,3804,3548,5112,4462,4117
"2607587042",546,156,118,204,270,327,73,60,11,491,292,282,304,273,152,321,270,256
"2607587043",2660,1120,562,1323,1497,1531,313,186,69,1860,1097,1140,1306,1154,657,1623,1481,1417
"2607587044",968,340,135,436,512,628,74,34,12,593,324,378,435,426,294,467,538,431
"2607587045",1299,488,306,1227,1169,1294,413,249,112,4520,2273,1934,2137,1685,1356,2984,3202,2982
"2607587047",543,213,128,273,293,308,117,62,32,344,281,209,446,360,241,300,334,304
"2607587048",302,123,59,113,196,177,48,16,4,279,154,144,219,230,145,221,167,206
"2607587049",363,162,68,246,225,284,56,50,12,417,250,271,360,325,177,274,251,243
"2607587050",77,36,30,79,109,89,2,0,2,88,46,55,72,73,30,43,77,58
"2607587051",96,24,23,50,58,50,16,8,2,90,47,46,76,51,35,46,78,58
"2607587052",38,10,13,30,24,36,26,6,0,44,25,19,45,27,38,38,26,46
"2607587054",337,171,52,150,192,162,96,66,6,388,291,296,829,727,434,362,346,356
"2607587055",61,47,2,37,37,53,10,8,0,60,46,43,94,61,32,27,31,55
"2607587060",34,16,4,15,34,34,0,2,0,43,34,28,38,50,14,15,21,14
"2607587062",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2607587065",10592,5460,3403,6572,7275,7544,3199,1783,774,12376,9575,8111,10063,8788,6378,8201,8255,7715
"2607587066",2274,1062,685,2264,2512,2513,705,431,156,5018,3398,3072,4128,3584,2630,2582,2506,2232
"2607587067",670,315,265,473,439,431,175,130,57,738,496,459,583,641,501,743,541,477
"2607587068",1190,666,293,864,883,1033,378,232,124,1851,1127,1021,1523,1195,898,1698,1170,1205
"2607587069",1080,586,374,1076,1141,1272,319,320,101,1908,1185,1121,1559,1536,1208,1713,1419,1333
"2607587071",2,0,3,4,1,7,1,0,4,9,1,6,1,7,0,4,6,0
